Conjunto,Clase,Ruta
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-525.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-81.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-724.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-640.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-735.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-56.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-237.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-416.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-120.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-543.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-195.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-370.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-481.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-936.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-204.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-975.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-771.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-229.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-419.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-386.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-414.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-518.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-821.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-289.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-579.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-896.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-888.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-537.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-188.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-978.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-764.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-740.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-515.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-392.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-16.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-375.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-927.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-845.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-753.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-203.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-119.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-886.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-696.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-935.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-924.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-836.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-25.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-781.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-322.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-574.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-259.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-607.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-245.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-402.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-614.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-491.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-524.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-311.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-983.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-471.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-679.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-268.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-27.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-689.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-932.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-497.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-463.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-124.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-779.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-664.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-280.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-512.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-99.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-494.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-457.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-101.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-748.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-296.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-288.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-355.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-921.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-747.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-156.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-630.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-192.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-939.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-270.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-435.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-399.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-28.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-52.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-993.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-34.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-716.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-55.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-585.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-688.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-387.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-649.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-456.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-661.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-46.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-64.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-884.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-971.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-422.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-996.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-668.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-257.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-980.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-749.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-372.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-665.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-642.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-176.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-718.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-221.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-816.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-206.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-318.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-38.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-205.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-267.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-442.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-738.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-228.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-57.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-814.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-946.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-648.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-225.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-628.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-451.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-959.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-848.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-547.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-684.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-594.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-97.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-925.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-258.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-61.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-93.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-819.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-364.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-227.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-992.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-389.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-513.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-67.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-147.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-429.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-106.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-545.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-223.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-278.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-452.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-616.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-564.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-70.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-554.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-969.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-73.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-551.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-893.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-87.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-507.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-549.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-252.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-174.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-619.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-126.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-300.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-368.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-128.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-351.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-305.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-780.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-774.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-253.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-808.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-62.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-555.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-604.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-790.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-201.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-626.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-810.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-345.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-945.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-436.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-599.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-136.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-504.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-601.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-3.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-490.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-828.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-700.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-326.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-803.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-830.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-84.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-340.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-902.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-179.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-502.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-798.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-316.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-979.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-900.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-421.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-660.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-681.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-493.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-250.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-666.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-966.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-883.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-707.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-152.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-623.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-713.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-59.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-998.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-815.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-595.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-742.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-397.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-835.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-365.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-949.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-344.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-572.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-186.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-222.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-478.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-961.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-353.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-214.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-22.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-328.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-232.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-395.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-901.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-995.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-775.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-889.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-829.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-346.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-677.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-480.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-444.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-514.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-168.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-184.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-47.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-573.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-354.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-438.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-517.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-548.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-40.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-634.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-10.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-674.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-520.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-428.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-83.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-950.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-465.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-728.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-838.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-293.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-76.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-734.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-396.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-36.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-409.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-602.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-680.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-218.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-876.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-766.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-867.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-142.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-140.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-19.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-521.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-112.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-212.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-243.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-96.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-519.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-0.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-931.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-285.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-817.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-377.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-244.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-350.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-802.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-430.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-329.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-98.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-440.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-71.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-146.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-844.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-796.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-313.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-659.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-182.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-842.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-1.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-295.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-538.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-17.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-636.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-306.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-911.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-508.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-767.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-105.jpg
train_final,COVID-19,./data/data_augmentation/COVID-19/augmentated-COVID-19-788.jpg
