Conjunto,Clase,Ruta
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-638.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-639.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-64.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-640.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-641.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-642.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-643.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-644.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-645.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-646.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-647.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-648.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-649.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-65.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-650.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-651.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-652.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-653.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-654.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-655.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-656.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-657.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-658.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-659.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-66.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-660.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-661.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-662.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-663.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-664.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-665.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-666.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-667.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-668.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-669.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-67.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-670.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-671.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-672.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-673.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-674.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-675.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-676.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-677.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-678.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-679.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-68.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-680.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-681.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-682.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-683.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-684.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-685.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-686.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-687.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-688.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-689.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-69.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-690.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-691.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-692.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-693.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-694.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-695.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-696.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-697.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-698.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-699.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-7.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-70.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-700.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-701.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-702.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-703.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-704.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-705.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-706.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-707.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-708.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-709.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-71.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-710.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-711.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-712.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-713.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-714.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-715.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-716.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-717.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-718.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-719.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-72.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-720.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-721.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-722.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-723.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-724.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-725.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-726.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-727.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-728.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-729.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-73.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-730.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-731.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-732.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-733.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-734.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-735.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-736.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-737.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-738.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-739.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-74.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-740.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-741.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-742.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-743.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-744.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-745.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-746.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-747.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-748.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-749.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-75.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-750.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-751.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-752.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-753.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-754.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-755.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-756.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-757.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-758.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-759.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-76.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-760.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-761.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-762.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-763.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-764.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-765.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-766.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-767.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-768.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-769.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-77.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-770.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-771.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-772.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-773.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-774.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-775.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-776.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-777.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-778.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-779.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-78.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-780.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-781.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-782.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-783.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-784.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-785.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-786.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-787.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-788.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-789.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-79.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-790.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-791.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-792.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-793.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-794.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-795.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-796.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-797.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-798.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-799.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-8.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-80.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-800.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-801.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-802.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-803.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-804.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-805.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-806.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-807.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-808.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-809.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-81.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-810.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-811.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-812.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-813.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-814.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-815.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-816.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-817.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-818.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-819.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-82.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-820.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-821.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-822.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-823.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-824.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-825.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-826.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-827.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-828.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-829.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-83.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-830.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-831.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-832.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-833.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-834.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-835.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-836.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-837.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-838.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-839.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-84.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-840.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-841.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-842.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-843.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-844.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-845.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-846.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-847.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-848.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-849.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-85.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-850.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-851.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-852.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-853.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-854.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-855.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-856.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-857.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-858.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-859.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-86.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-860.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-861.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-862.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-863.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-864.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-865.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-866.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-867.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-868.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-869.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-87.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-870.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-871.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-872.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-873.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-874.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-875.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-876.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-877.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-878.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-879.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-88.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-880.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-881.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-882.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-883.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-884.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-885.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-886.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-887.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-888.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-889.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-89.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-890.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-891.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-892.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-893.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-894.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-895.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-896.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-897.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-898.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-899.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-9.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-90.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-900.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-901.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-902.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-903.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-904.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-905.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-906.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-907.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-908.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-909.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-91.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-910.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-911.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-912.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-913.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-914.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-915.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-916.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-917.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-918.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-919.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-92.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-920.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-921.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-922.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-923.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-924.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-925.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-926.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-927.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-928.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-929.jpg
train_final,Bacterial,./data/data_augmentation\Bacterial\augmentated-Bacterial-93.jpg
